Name,date,habitat,transect,quadrat,Aux5,Height (cm),Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5,site,management,latitude,longitude
Santa Fe_Cayo Blanco_T3_GOPR2077.JPG,08/03/2021,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684,1835,BrownM,robot,2022-10-05T03:17:01Z,BrownM,15,Turf_sand,11,SP,10,Sand,6,Paly,6,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2077.JPG,08/03/2021,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669,1664,SP,robot,2022-10-05T03:17:01Z,SP,60,BrownM,8,Dictyota,6,SpongeCRUS,4,Turf_sand,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2077.JPG,08/03/2021,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692,3018,Dictyota,robot,2022-10-05T03:17:01Z,Dictyota,28,MAL,10,MAL_turf,6,BrownM,5,Unk,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2077.JPG,08/03/2021,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,2748,Pseudopter,robot,2022-10-05T03:17:01Z,Pseudopter,59,PLESPP,7,GORSPP,5,OctoThnSft,3,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2077.JPG,08/03/2021,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110,805,Pseudopter,robot,2022-10-05T03:17:01Z,Pseudopter,68,OctoThnSft,3,MAL_turf,2,PLESPP,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2077.JPG,08/03/2021,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,1543,Dictyota,robot,2022-10-05T03:17:01Z,Dictyota,68,MAL_turf,3,Turf_sand,3,Unk,2,BrownM,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2077.JPG,08/03/2021,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2311,Dictyota,robot,2022-10-05T03:17:01Z,Dictyota,25,OctoThnSft,7,Pavement,5,MAL_turf,5,Turf_sand,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,1112,AgTen,robot,2022-10-05T03:17:23Z,AgTen,71,Lobophora,2,MAL_turf,2,Pavement,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,2040,AgTen,robot,2022-10-05T03:17:23Z,AgTen,78,MAL_turf,2,Mont_spp,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,2381,AgTen,robot,2022-10-05T03:17:23Z,AgTen,78,MAL_turf,2,Mont_spp,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115,994,Pavement,robot,2022-10-05T03:17:23Z,Pavement,54,MAL_turf,4,Unk,3,Lobophora,2,Turf_sand,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967,843,MAL_turf,robot,2022-10-05T03:17:23Z,MAL_turf,46,Pavement,8,Dictyota,4,Lobophora,3,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,1312,MAL_turf,robot,2022-10-05T03:17:23Z,MAL_turf,24,Pavement,21,Unk,6,Lobophora,4,MAL,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,1441,AgTen,robot,2022-10-05T03:17:23Z,AgTen,77,MAL_turf,2,Pavement,1,Turf_sand,1,Unk,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,1197,Pavement,robot,2022-10-05T03:17:23Z,Pavement,19,AgTen,13,Unk,10,MAL_turf,5,Turf_sand,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,1680,Dictyota,robot,2022-10-05T03:17:23Z,Dictyota,31,Pavement,7,MAL_turf,7,SP,5,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,1859,Pavement,robot,2022-10-05T03:17:23Z,Pavement,26,MAL_turf,8,Dictyota,6,Unk,5,Mil_spp,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989,1981,Pavement,robot,2022-10-05T03:17:23Z,Pavement,45,MAL_turf,10,Unk,4,MAL,3,Turf_sand,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141,1951,AgTen,robot,2022-10-05T03:17:23Z,AgTen,34,Pavement,10,MAL_turf,5,Dictyota,5,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172,2931,Lobophora,robot,2022-10-05T03:17:23Z,MAL,15,Lobophora,15,Dictyota,14,Unk,6,MAL_turf,6,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,912,MAL_turf,robot,2022-10-05T03:17:23Z,MAL_turf,39,BrownM,10,Pavement,9,Unk,4,Turf_sand,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457,557,MAL,robot,2022-10-05T03:17:23Z,MAL,24,BrownM,10,Lobophora,9,Unk,9,MAL_turf,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320,1075,Dictyota,robot,2022-10-05T03:17:23Z,Dictyota,38,MAL_turf,21,Pavement,4,MAL,3,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270,1268,MAL_turf,robot,2022-10-05T03:17:23Z,MAL_turf,65,Dictyota,4,Pavement,3,Turf_sand,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241,2996,MAL,robot,2022-10-05T03:17:23Z,MAL,22,MAL_turf,19,Lobophora,12,Unk,8,BrownM,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679,1524,Dictyota,robot,2022-10-05T03:17:23Z,Dictyota,35,MAL_turf,9,BrownM,8,MAL,4,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1885,2144,Dictyota,robot,2022-10-05T03:17:23Z,Dictyota,73,SP,3,Unk,2,MAL_turf,2,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563,2982,Pavement,robot,2022-10-05T03:17:23Z,Pavement,15,Unk,12,BrownM,11,MAL_turf,11,MAL,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,912,Dictyota,robot,2022-10-05T03:17:23Z,Dictyota,74,Unk,2,BrownM,2,MAL_turf,2,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2288,2329,Pavement,robot,2022-10-05T03:17:24Z,Pavement,45,MAL_turf,7,Unk,4,Turf_sand,4,BrownM,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2041,2883,MAL_turf,robot,2022-10-05T03:17:24Z,MAL_turf,69,BrownM,2,MAL,2,Pavement,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2078.JPG,08/03/2021,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2193,2775,MAL_turf,robot,2022-10-05T03:17:24Z,MAL_turf,34,Dictyota,30,BrownM,3,Pavement,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,1315,Sand,robot,2022-10-05T03:18:33Z,Sand,62,Turf_sand,13,Pavement,2,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,2059,GORSPP,robot,2022-10-05T03:18:33Z,GORSPP,18,Psebip,13,OctoThnSft,5,Pseudopter,5,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,3097,GORSPP,robot,2022-10-05T03:18:33Z,GORSPP,77,MAL_turf,2,Unk,2,Turf_sand,1,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964,1622,Dictyota,robot,2022-10-05T03:18:33Z,Dictyota,61,MAL_turf,5,Turf_sand,5,Pavement,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163,2399,Dictyota,robot,2022-10-05T03:18:33Z,Dictyota,68,MAL_turf,4,Turf_sand,2,Unk,2,Pavement,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139,2422,Dictyota,robot,2022-10-05T03:18:33Z,Dictyota,32,MAL_turf,10,SP,7,BrownM,6,Pavement,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956,2721,Sand,robot,2022-10-05T03:18:33Z,Sand,30,Turf_sand,18,MAL_turf,6,Pavement,4,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044,3036,Dictyota,robot,2022-10-05T03:18:33Z,Dictyota,56,MAL_turf,6,Unk,4,MAL,3,Turf_sand,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,2834,BrownM,robot,2022-10-05T03:18:33Z,BrownM,22,MAL_turf,18,Dictyota,6,Unk,5,Pavement,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265,2911,BrownM,robot,2022-10-05T03:18:33Z,BrownM,73,MAL,2,Turf_sand,2,Dictyota,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1804,704,Sand,robot,2022-10-05T03:18:33Z,Sand,65,Turf_sand,12,Unk,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,943,Sand,robot,2022-10-05T03:18:33Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1807,1117,Sand,robot,2022-10-05T03:18:33Z,Sand,22,Turf_sand,21,Dictyota,9,MAL_turf,4,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838,1508,Sand,robot,2022-10-05T03:18:33Z,Sand,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690,2748,Dictyota,robot,2022-10-05T03:18:33Z,Dictyota,42,MAL_turf,17,BrownM,4,Unk,3,Pavement,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824,3062,GORSPP,robot,2022-10-05T03:18:33Z,GORSPP,50,Pseudopter,6,OctoThnSft,5,PLESPP,4,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,693,GORSPP,robot,2022-10-05T03:18:33Z,GORSPP,71,Sand,4,MAL_turf,2,Mont_spp,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2170,687,GORSPP,robot,2022-10-05T03:18:33Z,GORSPP,75,MAL_turf,2,Unk,2,Sand,2,Mont_spp,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2138,1439,Dictyota,robot,2022-10-05T03:18:33Z,Dictyota,40,MAL_turf,18,BrownM,5,Pavement,3,Unk,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2277,1272,Dictyota,robot,2022-10-05T03:18:33Z,Dictyota,75,Turf_sand,2,Unk,2,MAL_turf,2,Pavement,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2230,1707,Sand,robot,2022-10-05T03:18:33Z,Sand,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2248,1743,Sand,robot,2022-10-05T03:18:33Z,Sand,78,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151,1753,Sand,robot,2022-10-05T03:18:33Z,Sand,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2313,1783,Sand,robot,2022-10-05T03:18:33Z,Sand,77,Unk,2,MAL_turf,2,Turf_sand,1,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2079.JPG,08/03/2021,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2308,2526,SP,robot,2022-10-05T03:18:33Z,SP,39,GORSPP,10,PLESPP,8,Unk,4,OctoThnSft,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,1033,Sand,robot,2022-10-05T03:19:15Z,Sand,77,Unk,2,MAL_turf,2,Turf_sand,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571,1467,Sand,robot,2022-10-05T03:19:15Z,Sand,57,SaRub,6,MAL_turf,3,Turf_sand,3,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,1666,Dictyota,robot,2022-10-05T03:19:15Z,Dictyota,25,Turf_sand,12,MAL_turf,7,Sand,7,Unk,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,1586,Sand,robot,2022-10-05T03:19:15Z,Sand,72,Unk,2,Pavement,2,Turf_sand,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,2371,Sand,robot,2022-10-05T03:19:15Z,Sand,25,SaRub,15,Turf_sand,9,Pavement,4,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444,3089,Sand,robot,2022-10-05T03:19:15Z,Sand,65,MAL_turf,3,Turf_sand,3,Pavement,2,Unk,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,2974,Sand,robot,2022-10-05T03:19:15Z,Sand,77,Unk,2,Turf_sand,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089,1039,Sand,robot,2022-10-05T03:19:15Z,Sand,75,Turf_sand,3,Unk,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069,1102,Sand,robot,2022-10-05T03:19:15Z,Sand,75,Turf_sand,3,Unk,2,MAL_turf,2,Pavement,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,1389,Sand,robot,2022-10-05T03:19:15Z,Sand,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,2707,Sand,robot,2022-10-05T03:19:15Z,Sand,76,Unk,2,MAL_turf,2,Turf_sand,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1232,949,Turf_sand,robot,2022-10-05T03:19:15Z,Turf_sand,25,Sand,8,SaRub,6,Pavement,5,MAL_turf,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1545,1269,Dictyota,robot,2022-10-05T03:19:15Z,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493,1734,Turf_sand,robot,2022-10-05T03:19:15Z,Turf_sand,35,SP,7,Sand,5,BrownM,4,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1552,1985,Dictyota,robot,2022-10-05T03:19:15Z,Dictyota,25,Turf_sand,9,BrownM,9,MAL_turf,5,Sand,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227,2438,Sand,robot,2022-10-05T03:19:15Z,Sand,61,Turf_sand,7,Pavement,2,Unk,2,MAL_turf,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257,2751,Turf_sand,robot,2022-10-05T03:19:15Z,Turf_sand,16,Pavement,11,SaRub,8,MAL_turf,6,Sand,5,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,2741,Sand,robot,2022-10-05T03:19:15Z,Sand,28,Turf_sand,14,SaRub,7,Pavement,4,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,1405,Turf_sand,robot,2022-10-05T03:19:16Z,Turf_sand,21,Sand,13,Pavement,8,SaRub,5,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1661,2924,SaRub,robot,2022-10-05T03:19:16Z,SaRub,38,Turf_sand,15,MAL_turf,4,Pavement,3,Sand,3,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745,2907,SaRub,robot,2022-10-05T03:19:16Z,SaRub,25,Turf_sand,21,Sand,5,Pavement,4,MAL_turf,4,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2067,701,Sand,robot,2022-10-05T03:19:16Z,Sand,75,Turf_sand,3,Unk,2,MAL_turf,2,Mont_spp,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2134,1456,Sand,robot,2022-10-05T03:19:16Z,Sand,74,Turf_sand,3,Unk,2,MAL_turf,2,Pavement,1,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,1770,Dictyota,robot,2022-10-05T03:19:16Z,Dictyota,11,Pavement,10,Sand,7,Turf_sand,7,MAL_turf,6,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2080.JPG,08/03/2021,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2316,2397,Sand,robot,2022-10-05T03:19:16Z,Sand,72,Pavement,2,Unk,2,MAL_turf,2,Turf_sand,2,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2081.JPG,08/03/2021,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,564,Mont_spp,robot,2022-10-05T03:19:38Z,Mont_spp,10,Paly,9,OctoThnSft,9,GORSPP,7,PLESPP,6,cayo_blanco,Reserve,15.928,-86.037
Santa Fe_Cayo Blanco_T3_GOPR2081.JPG,08/03/2021,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,2084,AgTen,robot,2022-10-05T03:19:38Z,AgTen,74,Turf_sand,2,Unk,2,MAL_turf,2,Lobophora,1,cayo_blanco,Reserve,15.928,-86.037
