Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Quadrat size *,Transect length surveyed *,Quadrat *,Number of points *,Number of points per quadrat *,Number of quadrats *,Observer emails *
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,9,4,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Gorgonia,1,50,9,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sponge,1,50,9,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Turf algae,1,50,9,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,10,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,10,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Millepora,1,50,10,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sponge,1,50,10,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dead coral,1,50,11,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,11,5,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,11,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Turf algae,1,50,11,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,12,5,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,12,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Millepora,1,50,12,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sponge,1,50,12,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dead coral,1,50,13,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,13,5,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,13,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Turf algae,1,50,13,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dead coral,1,50,14,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,14,5,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Turf algae,1,50,14,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dead coral,1,50,15,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,15,4,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sponge,1,50,15,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Turf algae,1,50,15,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dead coral,1,50,16,4,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,16,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,16,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Millepora,1,50,16,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Other invertebrates,1,50,16,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sand,1,50,16,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,17,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,17,6,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sponge,1,50,17,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,18,8,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sponge,1,50,18,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dead coral,1,50,19,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,19,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sand,1,50,19,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Turf algae,1,50,19,3,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Dictyota,1,50,20,4,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,20,6,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Erythropodium caribaeorum,1,50,21,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Macroalgae,1,50,21,5,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Millepora,1,50,21,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Sponge,1,50,21,2,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf,Managed Access,2023,6,1,8.3,2,Turf algae,1,50,21,1,10,21,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,1,4,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Other invertebrates,1,50,1,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,1,5,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,2,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,2,6,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,2,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Turf algae,1,50,2,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,3,10,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,4,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,4,9,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,5,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,5,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,5,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,5,5,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,6,4,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Macroalgae,1,50,6,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,6,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sand,1,50,6,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,6,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Turf algae,1,50,6,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,7,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,7,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,7,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,7,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,8,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,8,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,8,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sand,1,50,8,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,8,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,9,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,9,7,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,10,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Hard coral,1,50,10,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,10,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,10,6,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Turf algae,1,50,10,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,11,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,11,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Gorgonia,1,50,11,6,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,11,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,12,4,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,12,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,12,5,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,13,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,13,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sand,1,50,13,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,13,4,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,14,5,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,14,5,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Other invertebrates,1,50,15,9,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,15,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,16,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,16,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Other invertebrates,1,50,16,4,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sand,1,50,16,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,16,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,17,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,17,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,17,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,17,6,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,18,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,18,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,18,4,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,18,4,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,19,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Other invertebrates,1,50,19,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,19,6,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,20,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Other invertebrates,1,50,20,5,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,20,2,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,21,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,21,9,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Other invertebrates,1,50,22,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,22,9,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Gorgonia,1,50,23,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Millepora,1,50,23,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sand,1,50,23,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,23,7,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Dictyota,1,50,24,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Erythropodium caribaeorum,1,50,24,3,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Other invertebrates,1,50,24,1,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,1,Sponge,1,50,24,5,10,24,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,1,5,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,1,5,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,2,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,2,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,2,3,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,3,10,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,4,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sand,1,50,4,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,4,5,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Turf algae,1,50,4,3,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,5,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,5,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,5,7,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,6,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Hard coral,1,50,6,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,6,3,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,7,9,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,7,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,8,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,8,5,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,8,4,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,9,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Gorgonia,1,50,9,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,9,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,10,3,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,10,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,10,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,10,5,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,11,10,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,12,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Macroalgae,1,50,12,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,12,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,12,4,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,12,3,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,13,3,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,13,7,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,14,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,14,9,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,15,10,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,16,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,16,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,16,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,17,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,17,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,17,3,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,18,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,18,4,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,19,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,19,9,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,20,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,20,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,20,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,20,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Millepora,1,50,21,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,21,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,21,7,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Erythropodium caribaeorum,1,50,22,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,22,1,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,22,7,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Gorgonia,1,50,23,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,23,6,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,23,2,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Other invertebrates,1,50,24,5,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,24,5,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sand,1,50,25,4,10,25,marianoviz1988@gmail.com
benthic_pqt,nmsf1,Managed Access,2022,6,22,8.3,2,Sponge,1,50,25,6,10,25,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Dead coral,1,50,1,5,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Dictyota,1,50,1,5,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Crustose coralline algae,1,50,2,2,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Dead coral,1,50,2,6,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Dictyota,1,50,2,2,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Rubble,1,50,3,9,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Sponge,1,50,3,1,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Cliona,1,50,4,1,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Dictyota,1,50,4,3,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Porites,1,50,4,1,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Rubble,1,50,4,5,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Hard coral,1,50,5,2,10,20,marianoviz1988@gmail.com
benthic_pqt,rfca1,Managed Access,2023,8,24,8.3,1,Macroalgae,1,50,5,6,10,20,marianoviz1988@gmail.com
