Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Transect length surveyed *,Width *,Fish size bin *,Observer emails *,Fish name *,Size *,Count *
gmca2,Managed Access,2019,7,9,4,10,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon sciurus,8,1
gmca2,Managed Access,2019,7,9,3,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis cruentata,8,1
gmca2,Managed Access,2019,7,9,3,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,2.5,1
gmca2,Managed Access,2019,7,9,4,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Kyphosus,8,4
gmca2,Managed Access,2019,7,9,4,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,2.5,2
gmca2,Managed Access,2019,7,9,4,7,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,2.5,1
gmca2,Managed Access,2019,7,9,4,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,25.5,1
gmca2,Managed Access,2019,7,9,4,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,8,1
gmca2,Managed Access,2019,7,9,4,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,15.5,3
gmca2,Managed Access,2019,7,9,4,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis cruentata,8,2
gmca2,Managed Access,2019,7,9,4,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,2.5,8
gmca2,Managed Access,2019,7,9,4,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,15.5,2
gmca2,Managed Access,2019,7,9,4,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,8,2
gmca2,Managed Access,2019,7,9,4,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,15.5,1
gmca2,Managed Access,2019,7,9,4,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus iseri,8,5
gmca2,Managed Access,2019,7,9,3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,15.5,1
gmca2,Managed Access,2019,7,9,3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,25.5,2
gmca2,Managed Access,2019,7,9,3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,35.5,1
gmca2,Managed Access,2019,7,9,4,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres bivittatus,8,4
punto_8,Reserve,2021,3,4,7,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,8,2
punto_8,Reserve,2021,3,4,8,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon sciurus,15.5,2
punto_8,Reserve,2021,3,4,7,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,35.5,3
punto_8,Reserve,2021,3,4,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,15.5,1
punto_8,Reserve,2021,3,4,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,15.5,1
punto_8,Reserve,2021,3,4,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,15.5,2
bajo_calderon_(2),Managed Access,2019,5,4,18,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Anisotremus virginicus,15.5,3
19,Managed Access,2021,3,19,3,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus apodus,2.5,10
19,Managed Access,2021,3,19,3,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,8,4
19,Managed Access,2021,3,19,3,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus guacamaia,35.5,2
glia2,Reserve,2019,5,29,5,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,8,1
glia2,Reserve,2019,5,29,5,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon flavolineatum,15.5,1
glia2,Reserve,2019,5,29,5,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Holacanthus tricolor,8,1
glia2,Reserve,2019,5,29,4,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,8,10
glia2,Reserve,2019,5,29,3,7,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,25.5,1
glia2,Reserve,2019,5,29,5,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,8,1
gmca1,Managed Access,2019,5,30,2,10,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sphoeroides spengleri,8,1
gmca1,Managed Access,2019,5,30,4,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,15.5,41
gmca1,Managed Access,2019,5,30,4,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,8,2
gmca1,Managed Access,2019,5,30,5,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus chirurgus,15.5,1
gmca1,Managed Access,2019,5,30,5,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,25.5,2
gmca1,Managed Access,2019,5,30,4,7,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,2.5,5
gmca1,Managed Access,2019,5,30,5,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,15.5,1
gmca1,Managed Access,2019,5,30,5,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,15.5,2
gmca1,Managed Access,2019,5,30,7,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,2.5,2
gmca1,Managed Access,2019,5,30,7,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus iseri,15.5,2
gmca1,Managed Access,2019,5,30,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,15.5,1
gmca1,Managed Access,2019,5,30,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres bivittatus,15.5,3
gmca1,Managed Access,2019,5,30,5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,15.5,1
gmia1,Reserve,2019,5,30,3,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sphoeroides spengleri,15.5,3
gmia1,Reserve,2019,5,30,3,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres bivittatus,8,2
gmia1,Reserve,2019,5,30,4,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,8,2
gmia1,Reserve,2019,5,30,6,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,25.5,1
gmia1,Reserve,2019,5,30,6,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,8,4
gmia1,Reserve,2019,5,30,4,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,8,7
gmia1,Reserve,2019,5,30,4,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus chirurgus,15.5,1
gmia1,Reserve,2019,5,30,3,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,25.5,1
gmia1,Reserve,2019,5,30,5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus chirurgus,15.5,2
gmia1,Reserve,2019,5,30,5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ocyurus chrysurus,25.5,1
gmia1,Reserve,2019,8,21,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Caranx ruber,40,1
gmia1,Reserve,2019,8,21,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,20,1
17,Managed Access,2021,3,9,2,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chaetodon capistratus,8,1
17,Managed Access,2021,3,9,2,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,8,1
17,Managed Access,2021,3,9,2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,8,3
17,Managed Access,2021,3,9,2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sphoeroides spengleri,8,2
mil-3,Managed Access,2021,9,8,12,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Pterois volitans,8,2
mil-3,Managed Access,2021,9,8,12,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ocyurus chrysurus,45.5,1
mil-3,Managed Access,2021,9,8,13,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ocyurus chrysurus,8,2
mil-3,Managed Access,2021,9,8,12,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon macrostomum,8,1
glca2,Managed Access,2019,6,1,5,10,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,25.5,1
glca2,Managed Access,2019,6,1,5,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Holacanthus tricolor,25.5,1
glca2,Managed Access,2019,6,1,4,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,15.5,1
glca2,Managed Access,2019,6,1,4,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,2.5,25
glca2,Managed Access,2019,6,1,4,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres bivittatus,8,1
glca2,Managed Access,2019,6,1,5,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,2.5,2
glca2,Managed Access,2019,6,1,5,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,8,1
glca2,Managed Access,2019,6,1,5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,15.5,2
glca2,Managed Access,2019,6,1,5,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,15.5,1
punto_17,Managed Access,2021,3,9,2,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma atomarium,8,2
punto_11,Reserve,2021,3,7,9,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chaetodon capistratus,15.5,3
punto_11,Reserve,2021,3,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,15.5,3
punto_11,Reserve,2021,3,7,10,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Melichthys niger,25.5,6
punto_11,Reserve,2021,3,7,9,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,8,20
punto_11,Reserve,2021,3,7,9,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Bodianus rufus,25.5,1
glia2,Reserve,2019,5,29,5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,15.5,2
glia2,Reserve,2019,5,29,5,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,2.5,16
21,Managed Access,2021,3,7,5,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus analis,15.5,1
21,Managed Access,2021,3,7,7,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,25.5,4
18,Managed Access,2021,3,9,6,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Bodianus rufus,8,1
18,Managed Access,2021,3,9,6,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus chirurgus,15.5,2
18,Managed Access,2021,3,9,6,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,25.5,1
18,Managed Access,2021,3,9,4,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,8,5
18,Managed Access,2021,3,9,4,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,25.5,2
18,Managed Access,2021,3,9,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,15.5,3
18,Managed Access,2021,3,9,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,15.5,4
18,Managed Access,2021,3,9,6,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus vetula,25.5,2
mil-2,Managed Access,2021,9,9,13,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Pomacanthus paru,25.5,1
mil-2,Managed Access,2021,9,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,2.5,5
mil-2,Managed Access,2021,9,9,10,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,15.5,1
mil-1,Managed Access,2021,9,9,13,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres bivittatus,8,1
mil-1,Managed Access,2021,9,9,12,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,8,1
mil-3,Managed Access,2021,9,8,13,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,2.5,2
mil-3,Managed Access,2021,9,8,13,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,2.5,5
mil-3,Managed Access,2021,9,8,13,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,2.5,2
mil-3,Managed Access,2021,9,8,13,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon sciurus,2.5,1
mil-3,Managed Access,2021,9,8,12,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ocyurus chrysurus,15.5,3
mil-3,Managed Access,2021,9,8,12,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Ocyurus chrysurus,2.5,3
mil-3,Managed Access,2021,9,8,12,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Epinephelus guttatus,25.5,1
mil-3,Managed Access,2021,9,8,12,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon sciurus,8,3
calderon_(4),Managed Access,2019,5,4,23,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,8,1
20,Managed Access,2021,3,7,6,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,15.5,2
20,Managed Access,2021,3,7,6,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,15.5,2
20,Managed Access,2021,3,7,6,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon carbonarium,8,9
20,Managed Access,2021,3,7,6,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Microspathodon chrysurus,8,3
20,Managed Access,2021,3,7,6,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,15.5,2
punto_10,Reserve,2021,3,7,9,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,15.5,2
punto_10,Reserve,2021,3,7,8,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,15.5,2
punto_10,Reserve,2021,3,7,8,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus apodus,15.5,10
punto_10,Reserve,2021,3,7,8,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus mahogoni,2.5,1
punto_10,Reserve,2021,3,7,8,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,2.5,2
punto_10,Reserve,2021,3,7,8,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,8,1
punto_10,Reserve,2021,3,7,8,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,25.5,3
punto_10,Reserve,2021,3,7,8,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chaetodon capistratus,8,1
punto_8,Reserve,2021,3,6,8,5,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,15.5,1
punto_8,Reserve,2021,3,6,7,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,2.5,5
punto_8,Reserve,2021,3,6,7,2,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,8,1
glca4,Managed Access,2019,6,1,5,10,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,8,5
glia3,Reserve,2019,7,29,5,10,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chaetodon capistratus,15.5,2
glia3,Reserve,2019,7,29,6,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,15.5,1
glia3,Reserve,2019,7,29,5,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,8,2
glia3,Reserve,2019,7,29,5,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Lutjanus cyanopterus,15.5,1
glia3,Reserve,2019,7,29,2,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres radiatus,8,10
gmc3,Managed Access,2019,5,31,7,10,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Haemulon flavolineatum,8,5
gmc3,Managed Access,2019,5,31,7,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,8,1
gmc3,Managed Access,2019,5,31,7,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,15.5,2
gmc3,Managed Access,2019,5,31,7,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,2.5,1
gmc3,Managed Access,2019,5,31,8,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus tractus,15.5,2
gmc3,Managed Access,2019,5,31,8,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,35.5,2
gmc3,Managed Access,2019,5,31,8,1,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,8,1
glca4,Managed Access,2019,6,1,5,10,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Scarus taeniopterus,8,6
glca4,Managed Access,2019,6,1,5,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Cephalopholis cruentata,15.5,1
glca4,Managed Access,2019,6,1,5,9,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma viride,15.5,1
glca4,Managed Access,2019,6,1,5,8,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Stegastes planifrons,2.5,2
glca4,Managed Access,2019,6,1,5,7,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Halichoeres garnoti,15.5,2
gmia3,Reserve,2019,5,30,4,6,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Chaetodon capistratus,2.5,1
gmia3,Reserve,2019,5,30,5,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,15.5,4
gmia3,Reserve,2019,5,30,5,4,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,8,3
gmia3,Reserve,2019,5,30,5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Acanthurus coeruleus,2.5,1
gmia3,Reserve,2019,5,30,5,3,50,"Mixed: >=10 cm & <35 cm @ 5 m, >=35 cm @ 20 m",1,marianoviz1988@gmail.com,Sparisoma aurofrenatum,25.5,3
