Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Quadrat size *,Transect length surveyed *,Quadrat *,Number of points *,Number of points per quadrat *,Number of quadrats *,Observer emails *
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,20,Reserve,2021,3,8,8.34,2,Montastraea,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,3,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,22,Reserve,2021,3,8,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,3,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,3,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,3,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,3,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,3,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,3,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,3,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo,mil1,Reserve,2021,9,8,8.34,2,Dictyota,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,mbpc-7,Reserve,2022,6,15,8.34,2,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,2,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,8,Reserve,2021,3,7,8.34,3,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,1,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,2,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,2,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,2,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,2,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,5,8.34,1,Sand,1,50,2,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,nmsf1,Reserve,2022,6,15,8.34,1,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,2,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Sand,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,10,Reserve,2021,3,8,8.34,2,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,3,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Rubble,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,18,Reserve,2021,3,6,8.34,1,Turf algae,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,4,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,5,1,10,10,marianoviz1988@gmail.com
photo transect,uoca1,Reserve,2023,6,15,8.34,2,Other invertebrates,1,50,6,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,7,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
photo transect,uoia2,Reserve,2023,6,15,8.34,1,Dictyota,1,50,8,1,10,10,marianoviz1988@gmail.com
